FOODID;FOODNAME;LANG
1100;VEHNÄVELLI, MAITO, VEHNÄJAUHO, SOKERIA, SUOLAA;FI
1101;MUNAVELLI, MAITO;FI
1104;VEHNÄPUURO, KEVYTMAITO, VEHNÄJAUHO, SOKERIA, SUOLAA;FI
1107;VAALEA LEIPÄ, RANSKANLEIPÄ, KEVYTMAITO, VEHNÄJAUHO;FI
1108;VAALEA LEIPÄ, VEHNÄSÄMPYLÄ, KEVYTMAITO;FI
1111;SEKALEIPÄ, RIESKA, KEVYTMAITO, VEHNÄ-, RUISJAUHO;FI
1132;VIINERI, KEVYTMAITO, RUNSASRASVAINEN, RASVAA 20 %;FI
1139;MUNKKI, KEVYTMAITO, KOTITEKOINEN;FI
1150;SOKERIRINKELI, KEVYTMAITO;FI
1160;TORTTUPOHJA, SOKERITON;FI
1161;MARJAPIIRAKKA, PULLAPOHJA, KEVYTMAITO;FI
1164;HILLOPIIRAKKA, PULLAPOHJA, KEVYTMAITO;FI
1170;OMENAPIIRAKKA, PULLAPOHJA, KEVYTMAITO;FI
1173;RAHKAPIIRAKKA, PULLAPOHJA, KEVYTMAITO;FI
1179;MARJAPIIRAKKA, MUROPOHJA;FI
1180;MARJAPIIRAKKA, MUROPOHJA, KERMAVIILITÄYTE;FI
1181;HILLOPIIRAKKA, MUROPOHJA;FI
1182;RAPARPERIPIIRAKKA, MUROPOHJA;FI
1183;OMENAPIIRAKKA, MUROPOHJA;FI
1184;RAHKAPIIRAKKA, MUROPOHJA;FI
1185;OMENARAHKAPIIRAKKA, MUROPOHJA;FI
1193;KÄÄRETORTUN/TÄYTEKAKUN POHJA, SOKERITON;FI
1202;KUIVAKAKKU, TOSCAKAKKU;FI
1204;TÄYTEKAKKU, MARJA-KERMAKAKKU;FI
1206;TÄYTEKAKKU, KINUSKI-KERMAKAKKU;FI
1207;TÄYTEKAKKU, KREEMITÄYTEKAKKU;FI
1208;TÄYTEKAKKU, HEDELMÄ-KERMAKAKKU, LIIVATEKUORRUTUS;FI
1218;PORKKANAPIIRAKKA, VOITAIKINA;FI
1220;SIENIPIIRAKKA, VOITAIKINA;FI
1221;KASVISPAISTOS, KASVIKSIA, JUUSTOA, MUROPOHJA;FI
1223;OHUKAINEN, KEVYTMAITO;FI
1228;BLINI, KEVYTMAITO, OHRAJAUHO;FI
1231;PANNUKAKKU, KEVYTMAITO;FI
1239;MAITOKASTIKE, VALKOKASTIKE, KEVYTMAITO, RASVA-JAUHOSUURUS;FI
1242;MAITOKASTIKE, VALKOKASTIKE, KEVYTMAITO, JAUHOSUURUS;FI
1243;VAALEA KASTIKE, LIHALIEMI, JAUHOSUURUS;FI
1244;RUSKEA KASTIKE, RASVA-JAUHOSUURUS;FI
1245;PAISTINKASTIKE, KERMA;FI
1246;HOLLANDAISEKASTIKE, RASVA, KELTUAINEN, VEHNÄJAUHO;FI
1247;MUNAKASTIKE, KEVYTMAITO, RASVA-JAUHOSUURUS;FI
1253;VANUKAS, LUUMUVANUKAS;FI
1258;KÖYHÄT RITARIT, KEVYTMAITO, EI KERMAA, EI HILLOA;FI
1262;PAPPILAN HÄTÄVARA, KERMAA, HILLOA, PIKKULEIPÄÄ;FI
1265;GRAHAMVELLI, MAITO, SUOLAA;FI
1266;GRAHAMPUURO, VESI, SUOLAA;FI
1268;GRAHAMMARJAPUURO;FI
1269;SEKALEIPÄ, GRAHAMLEIPÄ, KEVYTMAITO, GRAHAMJAUHO;FI
1270;SEKALEIPÄ, GRAHAMSÄMPYLÄ, KEVYTMAITO, GRAHAM-, VEHNÄJAUHO;FI
1276;MANNAVELLI, MAITO, SUOLAA;FI
1277;MANNAPUURO, MAITO, SUOLAA;FI
1278;MANNAPUURO, VATKATTU, PUOLUKKA;FI
1279;MANNAPUURO, VATKATTU, PUOLUKKA, SOKERITON, SUOLAA;FI
1280;MANNAPUURO, VATKATTU, APRIKOOSI, SOKERIA, SUOLATON;FI
1281;MANNAPUURO, MAITO, KAAKAOJAUHE, SOKERIA, SUOLATON;FI
1283;MANNAVELLI, MAITO, TUMMA MANNASUURIMO, SUOLAA;FI
1284;MANNAPUURO, VESI, TUMMA MANNASUURIMO, SUOLAA;FI
1285;MANNAPUURO, MAITO, TUMMA MANNASUURIMO, SUOLAA;FI
1286;VEHNÄVELLI, MAITO, VEHNÄHIUTALE, SUOLAA;FI
1287;VEHNÄVELLI, VESI, VEHNÄHIUTALE, SUOLAA;FI
1288;VEHNÄPUURO, MAITO, VEHNÄHIUTALE, SUOLAA;FI
1289;MAKARONIVELLI, MAITO, SUOLAA;FI
1290;MAKARONIPUURO, MAITO, SUOLAA;FI
1291;MAKARONILAATIKKO, LIHATON, KEVYTMAITO;FI
1294;MAKARONI, PAISTETTU;FI
1295;VAALEA LEIPÄ, HIIVALEIPÄ, VESI, HIIVALEIPÄJAUHO;FI
1297;SEKALEIPÄ, PIIMÄLIMPPU, PIIMÄ, VEHNÄ-, HIIVALEIPÄJAUHO;FI
1298;SEKALEIPÄ, PORKKANASÄMPYLÄ, KEVYTMAITO, HIIVALEIPÄ-, SÄMPYLÄJAUHO;FI
1301;SEKALEIPÄ, SÄMPYLÄ, KEVYTMAITO, SÄMPYLÄJAUHO;FI
1305;MARJAPIIRAKKA, MURO/PULLAPOHJA, KESKIARVO;FI
1307;PULLA, KORVAPUUSTI, RUNSASRASVAINEN, KEVYTMAITO;FI
1309;VAALEA LEIPÄ, PATONKI/RANSKANLEIPÄ, VESI, VEHNÄJAUHO, TEOLLINEN;FI
1320;SEKALEIPÄ, TATTARILEIPÄ, VESI, TATTARIJAUHO;FI
1326;KÄÄRETORTTU, GLUTEENITON;FI
1330;SEKALEIPÄ, RUISHIIVALEIPÄ, VESI, RUIS-, HIIVALEIPÄJAUHO;FI
1331;RUISLEIPÄ, VESI, RUIS-, HIIVALEIPÄJAUHO, TEOLLINEN;FI
1336;SEKALEIPÄ, GRAHAMLEIPÄ, VESI, HIIVALEIPÄ-, GRAHAMJAUHO;FI
1337;SEKALEIPÄ, GRAHAMLEIPÄ, KEVYTMAITO, HIIVALEIPÄ-, GRAHAMJAUHO;FI
1338;RUISLEIPÄ, RUISROUHELEIPÄ PERUNAINEN, RUISPALAT;FI
1340;SEKALEIPÄ, SIEMENLEIPÄ, VESI, VEHNÄJAUHO, VEHNÄROUHE, SEESAM/PELLAVANSIEMEN;FI
1341;SEKALEIPÄ, ROUHELEIPÄ, VESI, VEHNÄJAUHO, RUIS-, VEHNÄROUHE, KAURAHIUTALE;FI
1342;RUISLEIPÄ, TUMMA TÄYSJYVÄLEIPÄ VÄHÄSUOLAINEN;FI
1343;MARJAPIIRAKKA, PEHMEÄ, PERUSPIIRAKKA SEKAMARJOISTA;FI
1344;MARJAPIIRAKKA, FRUKTOOSILLA MAKEUTETTU, PEHMEÄ;FI
1347;JOULUTORTTU, LUUMUTÄYTE;FI
1348;MYSLI, HEDELMÄINEN;FI
1370;RIISI, KEITETTY, SUOLATON;FI
1372;MAKARONI, KEITETTY, SUOLAA;FI
1373;SPAGETTI, KEITETTY, SUOLAA;FI
1374;MAKARONI, TUMMA, KEITETTY, SUOLAA;FI
1375;RUIS-RIISISEOS, KEITETTY, SUOLAA;FI
1376;RIISI, PITKÄJYVÄINEN, KEITETTY, SUOLAA;FI
1377;TÄYSJYVÄRIISI, KEITETTY, SUOLATON;FI
1378;RIISI, LUONNONRIISI RIISI-VILLIRIISISEOS, KEITETTY, SUOLAA;FI
1379;RIISI, KEITETTY, SUOLAA;FI
1389;RUIS-VEHNÄ-PERUNATAIKINA;FI
1416;RUISLEIPÄ, MALLASLEIPÄ, SAARISTOLAISLEIPÄ, RUKIINEN;FI
1445;TÄYTETTY LEIPÄ, PATONKI, TOMAATTI, PAPRIKA, JUUSTO, SALAATTI, SIPULI;FI
1448;TOMAATTISALSA;FI
1450;PUNAVIINIKASTIKE;FI
1461;JUUSTOSARVI HIIVATAIKINA;FI
1500;OHRAVELLI, MAITO, OHRAJAUHO, SUOLAA;FI
1501;OHRAPUURO, VESI, OHRAJAUHO, SUOLAA;FI
1502;SEKALEIPÄ, OHRALEIPÄ, KEVYTMAITO, HIIVALEIPÄ-, OHRAJAUHO, KAURAHIUTALE;FI
1503;SEKALEIPÄ, RIESKA, PERUNA-OHRA, VESI, OHRAJAUHO, KOTITEKOINEN;FI
1504;OHRAVELLI, MAITO, OHRASUURIMO, SUOLAA;FI
1505;OHRAPUURO, MAITO, OHRASUURIMO, SUOLAA;FI
1506;OHRAPUURO, VESI, OHRASUURIMO, PUOLUKKA, SOKERIA, SUOLAA;FI
1507;SEKALEIPÄ, RIESKA, OHRASUURIMO, PIIMÄ;FI
1509;OHRAPUURO, VESI, OHRAHIUTALE, SUOLAA;FI
1510;OHRAPUURO, MAITO, OHRAHIUTALE, SUOLAA;FI
1511;KAURAVELLI, VESI, SUOLAA;FI
1512;KAURAVELLI, MAITO, SUOLAA;FI
1513;KAURAPUURO, VESI, SUOLAA;FI
1514;KAURAPUURO, KEVYTMAITO, SUOLAA;FI
1516;KAURA-LUUMUKEITTO;FI
1518;LUUMU-KAURAPUURO;FI
1519;KAURA-HEDELMÄPUURO;FI
1520;SEKALEIPÄ, KAURALEIPÄ, KEVYTMAITO, VEHNÄJAUHO, KAURAHIUTALE;FI
1521;SEKALEIPÄ, KAURASÄMPYLÄ, KEVYTMAITO, HIIVALEIPÄJAUHO, KAURAHIUTALE;FI
1524;KEKSI, KAURALASTU, SISÄLTÄÄ VEHNÄÄ;FI
1526;TALKKUNAPUURO, VESI, SUOLAA;FI
1527;TALKKUNAPIIMÄ, PIIMÄ, TALKKUNAJAUHO;FI
1530;RAPARPERI-RIISIPUURO;FI
1531;OMENA-RIISIPUURO, VESI;FI
1532;APRIKOOSI/LUUMU-RIISIPUURO;FI
1537;RIISI-KERMAJÄLKIRUOKAPOHJA;FI
1538;LUUMU-RIISIJÄLKIRUOKA;FI
1541;HIRSSIPUURO, VESI, SUOLAA;FI
1542;HIRSSIPUURO, MAITO, SUOLAA;FI
1543;TATTARIVELLI, MAITO;FI
1544;TATTARIPUURO, VESI, SUOLAA;FI
1545;TATTARIPUURO, MAITO, SUOLAA;FI
1546;PERUNAVELLI, MAITO, PERUNASUURIMO, SUOLAA;FI
1547;PERUNAPUURO, MAITO, PERUNASUURIMO, SUOLAA;FI
1548;MAISSIVELLI, MAITO, SUOLAA;FI
1549;VANUKAS, MAISSIVANUKAS, KEVYTMAITO;FI
1552;POPCORN, RUOKAÖLJY;FI
1554;JUUSTONAKSU;FI
1556;SEKALEIPÄ, SÄMPYLÄ, VESI, SÄMPYLÄJAUHO;FI
1559;RIISIPUURO, MAITO, TÄYSJYVÄRIISI, SUOLAA;FI
1560;RIISI, PITKÄJYVÄINEN, LIHALIEMESSÄ, KEITETTY;FI
1561;KAURAPUURO, VESI, SUOLATON;FI
1562;VEHNÄPUURO, VESI, VEHNÄHIUTALE, SUOLATON;FI
1563;RUISPUURO, VESI, RUISHIUTALE, SUOLATON;FI
1564;NELJÄNVILJANPUURO, VESI, SUOLATON;FI
1565;RIISIPUURO, MAITO, RIISIHIUTALE, SUOLATON;FI
1566;RIISIPUURO, VESI, RIISIHIUTALE, SUOLATON;FI
1567;MANNAPUURO, MAITO, SUOLATON;FI
1568;RIISIPUURO, MAITO, RIISI, SUOLAA;FI
1569;RIISIVELLI, MAITO, RIISI, SUOLAA;FI
1571;RIISIVELLI, MAITO, RIISIHIUTALE, SUOLAA;FI
1572;RIISIVELLI, VESI, RIISIHIUTALE, SUOLAA;FI
1575;HIRSSI, KEITETTY, SUOLAA;FI
1576;TATTARI, KEITETTY, SUOLAA;FI
1577;ROUHE, VEHNÄROUHE, KEITETTY, SUOLAA;FI
1578;HIRSSI, KEITETTY, SUOLATON;FI
1579;TATTARI, KEITETTY, SUOLATON;FI
1580;ROUHE, VEHNÄROUHE, KEITETTY, SUOLATON;FI
1582;SEKALEIPÄ, RIESKA, OHRA-PERUNA, VEHNÄJAUHO, MAITO;FI
1860;PASTA, TÄYTEPASTA, RAVIOLI, PINAATTITÄYTE;FI
2002;PERUNA, PAISTETTU;FI
2005;MAITOPERUNA, KEVYTMAITO;FI
2009;PURJO-PERUNASOSEKEITTO, VESI;FI
2010;SALAATTI, PERUNASALAATTI, PERUNA, SIPULI, EI MAJONEESIA;FI
2011;PERUNALAATIKKO, PERUNASOSELAATIKKO, MUNAMAITO, LIHATON;FI
2012;PERUNA-SIPULILAATIKKO, KEVYTMAITO;FI
2021;KERMAPERUNA;FI
2022;VALKOSIPULIPERUNA;FI
2023;PERUNASOSE, VESI, PERUNASOSEJAUHEESTA;FI
2024;LOHKOPERUNA;FI
2025;RANSKANPERUNA, UUNISSA KYPSENNETTY;FI
2028;PERUNA-PINAATTISOSE;FI
2029;PERUNASOSE, KEVYTMAITO;FI
2030;RÖSTIPERUNA;FI
2031;JUUSTORÖSTIPERUNA;FI
2033;PERUNA, KUORITTU, KEITETTY, SUOLAA;FI
3000;PORKKANA, PAISTETTU;FI
3001;PORKKANASURVOS;FI
3002;PORKKANAMUHENNOS;FI
3003;PORKKANASOSEKEITTO, VESI;FI
3004;PORKKANASOSEKEITTO, MAITO;FI
3005;PORKKANALAATIKKO, KEVYTMAITO;FI
3006;PORKKANAOHUKAINEN, KEVYTMAITO;FI
3009;LANTTU, HAUDUTETTU;FI
3010;LANTTUSURVOS;FI
3014;LANTTUPIIRAKKA, LANTTUSURVOS, RUISKUORI;FI
3015;HAPANLOHKO, NAURIS, PERUNA, KERMA, RUISJAUHOT;FI
3016;PUNAJUURIPIHVI, KASVISPIHVI;FI
3017;ROSOLLI, EI KASTIKETTA, EI SILLIÄ;FI
3021;PUNAJUURIKEITTO, KASVISKEITTO;FI
3022;PALSTERNAKKAMUHENNOS;FI
3023;MAA-ARTISOKKAKEITTO, KERMA;FI
3024;SELLERIMUHENNOS;FI
3025;MUSTAJUURIMUHENNOS;FI
3026;PERUNA-KASVISPATA, PORKKANA, LANTTU, KUKKAKAALI;FI
3027;OHUKAINEN, KASVISTÄYTE, KEVYTMAITO;FI
3030;PARSA, VOISULAA;FI
3034;MUNAKOISO, PAISTETTU;FI
3035;VALKOKAALI, KEITETTY/PAISTETTU;FI
3040;MAISSINJYVÄ, KEITETTY, SUOLATON;FI
3200;KAALI, PAISTETTU;FI
3201;KAALIKEITTO, RUSKISTETTU KAALI, EI LIHAA;FI
3202;KAALI-PERUNAKEITTO, EI LIHAA;FI
3204;HAPANKAALI;FI
3206;PUNAKAALIMUHENNOS, HAUDUTETTU PUNAKAALI;FI
3207;KUKKAKAALISOSEKEITTO, KERMA;FI
3208;KUKKAKAALIMUHENNOS;FI
3209;KUKKAKAALI, KUORRUTETTU, KEVYTMAITO;FI
3212;PARSAKAALIMUHENNOS;FI
3213;RUUSUKAALIKEITTO;FI
3214;KYSSÄKAALIMUHENNOS;FI
3215;PINAATTIKEITTO;FI
3216;PINAATTIMUHENNOS, KEVYTMAITO;FI
3219;PINAATTIOHUKAINEN, KEVYTMAITO;FI
3222;PINAATTI-RIISILAATIKKO, KEVYTMAITO;FI
3224;NOKKOSMUHENNOS, KEVYTMAITO;FI
3230;SIPULI, PAISTETTU;FI
3231;SIPULI, PAISTETTU, HAUDUTETTU, KASVISLIEMI, SIIRAPPI;FI
3232;PURJO, PAISTETTU, HAUDUTETTU, KASVISLIEMI, SIIRAPPI;FI
3233;SIPULIKEITTO, JUUSTOKUORRUTETTU;FI
3234;SIPULIMUHENNOS, KEVYTMAITO;FI
3237;HILLOSIPULISÄILYKE;FI
3238;KIISSELI, RAPARPERIKEITTO;FI
3239;PARSAKEITTO;FI
3240;SIENI, PAISTETTU;FI
3241;SIENIKEITTO;FI
3242;SIENIKASTIKE/MUHENNOS, KEVYTMAITO, KERMA;FI
3245;SIENIKASTIKE, VESI, RASVASUURUS;FI
3246;SIENI-SIPULIHAKKELUS;FI
3247;SALAATTI, SIENISALAATTI, KERMA;FI
3249;PERUNALAATIKKO, SIENI-PERUNALAATIKKO, MUNAMAITO;FI
3250;SIENI-OHRASUURIMOLAATIKKO, VESILIEMI;FI
3253;PANNUKAKKU, SIENIPANNUKAKKU;FI
3254;SIENI-JUURESPATA, PERUNA, JUUREKSET;FI
3255;SIENIOHUKAINEN, KEVYTMAITO;FI
3259;HERKKUSIENIKEITTO;FI
3260;HERKKUSIENIMUHENNOS, KEVYTMAITO;FI
3264;KURPITSAMUHENNOS;FI
3265;TOMAATTIKEITTO;FI
3266;TOMAATTI, TÄYTETTY, SIENITÄYTE, KORPPUJAUHOA;FI
3267;KESÄKEITTO;FI
3268;KASVISSOSEKEITTO, MAITO;FI
3269;SEKAVIHANNESMUHENNOS, KEVYTMAITO;FI
3272;JUURESSURVOS, KEVYTMAITO, VEHNÄJAUHOA;FI
3275;VIHANNESMUNAVUOKA;FI
3276;PERUNALAATIKKO, KASVISLAATIKKO, KEITTOJUUREKSET, KEVYTMAITO;FI
3279;RISOTTO, KASVISRISOTTO;FI
3280;KASVISPIHVI/PYÖRYKKÄ;FI
3282;SALAATTI, PORKKANA-APPELSIINI, RAASTE;FI
3283;SALAATTI, PORKKANA-ANANAS, RAASTE;FI
3284;SALAATTI, PORKKANA-OMENA, RAASTE;FI
3285;SALAATTI, PORKKANA-PUOLUKKA, RAASTE;FI
3286;SALAATTI, PORKKANA-RAEJUUSTO, RAASTE;FI
3287;SALAATTI, PORKKANA-KURPITSA, RAASTE;FI
3288;SALAATTI, PORKKANA-LANTTU, RAASTE;FI
3289;SALAATTI, LANTTU-RUSINA, RAASTE;FI
3290;SALAATTI, LANTTU-ANANAS, RAASTE;FI
3291;SALAATTI, LANTTU-APPELSIINI-RUSINA, RAASTE;FI
3292;SALAATTI, PUNAJUURI-OMENA;FI
3293;SALAATTI, PUNAJUURI-SIENI-SIPULI;FI
3295;SALAATTI, KAALI-PUOLUKKA;FI
3296;SALAATTI, KAALI-PUNAJUURI;FI
3297;SALAATTI, KAALI-KURPITSA;FI
3298;SALAATTI, KAALI-ANANAS;FI
3299;SALAATTI, KAALI-KURKKU-PURJO;FI
3300;SALAATTI, KAALI-PORKKANA-APPELSIINI;FI
3301;SALAATTI, KAALI-OMENA-MAUSTEKURKKU;FI
3302;SALAATTI, KAALI-HERNE-MAISSI-PAPRIKA;FI
3303;SALAATTI, PUNAKAALI-ANANAS;FI
3305;SALAATTI, PUNAKAALI-PUOLUKKA;FI
3306;SALAATTI, PUNAKAALI-OMENA;FI
3307;SALAATTI, LEHTISALAATTI-KURKKU-TOMAATTI, VIHERSEKASALAATTI;FI
3308;SALAATTI, TOMAATTI-SIPULI;FI
3309;SALAATTI, TOMAATTI-PAPU-SIPULI;FI
3310;SALAATTI, KIINANKAALI-ANANAS;FI
3311;SALAATTI, KIINANKAALI-SIPULI;FI
3312;SALAATTI, KIINANKAALI-KURKKU-TOMAATTI;FI
3313;SALAATTI, KIINANKAALI-HERNE-MAISSI-PAPRIKA;FI
3314;SALAATTI, RAEJUUSTO-HERNE-MAISSI-PAPRIKA;FI
3315;SALAATTI, KIINANKAALI-KURKKU-TOMAATTI, RANSKALAINEN KASTIKE;FI
3316;SALAATTI, LEHTISALAATTI-KURKKU-TOMAATTI, RANSKALAINEN KASTIKE;FI
3318;ATERIASALAATTI, ITALIANSALAATTI, MAJONEESIKASTIKE;FI
3319;VIHANNESKEITTO, VESI;FI
3320;SALAATTI, MAJONEESISALAATTI, MAJONEESIKASTIKE, TUOTEKESKIARVO;FI
3321;PUSSIKEITTO, TUOTEKESKIARVO;FI
3322;KASVISKASTIKE, TOMAATTINEN, JUUREKSIA;FI
3323;PESTOKASTIKE, YRTTIKASTIKE;FI
3324;VIHANNESHÖYSTÖ, KASVISPATA, KASVISLISÄKE, RATATOUILLE;FI
3325;PYTTIPANNU, KASVISPYTTIPANNU, SIENET;FI
3326;LASAGNE, KASVISLASAGNE;FI
3327;MOUSSAKA, MUNAKOISOVUOKA, SIKA-NAUTAJAUHELIHA;FI
3328;KYLMÄ KASTIKE, AVOKADOKASTIKE, GUACAMOLE;FI
3329;ATERIASALAATTI, KREIKKALAINEN, FETAJUUSTOSALAATTI, ÖLJYKASTIKE;FI
3331;SIPULIPIIRAKKA, MUROPOHJA;FI
3332;FETA-PINAATTIPIIRAKKA, MUROPOHJA, KERMAVIILI;FI
3333;ATERIASALAATTI, KREIKKALAINEN, FETAJUUSTOSALAATTI, EI KASTIKETTA;FI
3334;HERKKUSIENI, PAISTETTU;FI
3336;KASVISKASTIKE, TOMAATTINEN, PAPUJA, KASVIKSIA;FI
3337;SALAATTI, PERUNASALAATTI, MAJONEESIKASTIKE;FI
3341;PORKKANA, KEITETTY, SUOLAA;FI
3342;KUKKAKAALI, KEITETTY, SUOLATON;FI
3343;PARSAKAALI, KEITETTY, SUOLATON;FI
3344;RUUSUKAALI, KEITETTY, SUOLATON;FI
3345;SEKAVIHANNES, KEITETTY, SUOLATON;FI
3346;KUKKAKAALI, KEITETTY, SUOLAA;FI
3347;PARSAKAALI, KEITETTY, SUOLAA;FI
3348;SALAATTI, JÄÄVUORISALAATTI, TOMAATTI, KURKKU, RANSKALAINEN KASTIKE;FI
3349;RUUSUKAALI, KEITETTY, SUOLAA;FI
3350;SEKAVIHANNES, KEITETTY, SUOLAA;FI
3351;PUNAJUURI, KEITETTY, SUOLAA;FI
3352;PORKKANA, KEITETTY, SUOLAA JA ÖLJYÄ;FI
3355;JUURESPATEE, PORKKANA, LANTTU, PERUNA;FI
3356;LANTTU, KEITETTY, SUOLAA;FI
3360;SALAATTI, SALAATTIPÖYDÄN ANTIMET, TAVANOMAINEN, KESKIARVO;FI
3365;ATERIASALAATTI, MOZZARELLA-SALAATTI, KOTIJUUSTO, ÖLJYKASTIKE;FI
3368;KORVASIENIKEITTO, KERMA;FI
3700;PAKASTEKASVISSEKOITUS, HERNE-MAISSI-PAPRIKASEKOITUS, KEITETTY;FI
3701;HERNEMUHENNOS, MAITO, TUOREET HERNEET;FI
3703;HERNEMUHENNOS, KUIVATUT HERNEET;FI
3704;PAPUMUHENNOS, MAITO, TUOREET PAVUT;FI
3705;PAPUMUHENNOS, VESI, KUIVATUT PAVUT;FI
3707;PÄHKINÄMUREKE/PYÖRYKKÄ;FI
3708;SALAATTI, KIINANKAALI-KURKKU-TOMAATTI, KOTITEKOINEN RANSKALAINEN KASTIKE;FI
3709;SALAATTI, LEHTISALAATTI-KURKKU-TOMAATTI, KOTITEKOINEN RANSKALAINEN KASTIKE;FI
3710;SOIJAPAPU, KEITETTY, SUOLATON;FI
3711;LINSSIKEITTO;FI
3712;PAPUKEITTO;FI
3713;PAPUPATA;FI
3714;SOIJAPIHVI;FI
3716;KORVASIENI, KEITETTY, SUOLATON;FI
3717;KASVIS-SIENIPIIRAKKA, JUUSTOKUORRUTE;FI
3799;KESÄKURPITSA, TÄYTETTY, KASVIKSET;FI
3800;KESÄKURPITSA, TÄYTETTY, JAUHELIHA, PAPRIKA, TOMAATTI;FI
3801;MUNAKOISO, TÄYTETTY, SIENI, PAPRIKA, TOMAATTI;FI
4000;KIISSELI, OMENAKEITTO, TUOREET OMENAT;FI
4001;KIISSELI, OMENAKEITTO, KUIVATUT OMENAT;FI
4002;OMENA-KAURAHIUTALEPAISTOS;FI
4005;KIISSELI, LUUMUKEITTO;FI
4006;KIISSELI, LUUMU-RIISIKEITTO;FI
4007;LUUMUKOHOKAS;FI
4008;KIISSELI, APRIKOOSIKEITTO;FI
4009;KIISSELI, RUUSUNMARJAKEITTO;FI
4010;KIISSELI, APPELSIINIKEITTO;FI
4011;APPELSIINIRIISI;FI
4012;KIISSELI, SEKAHEDELMÄKEITTO;FI
4013;KIISSELI, SEKAHEDELMÄKEITTO, SOKERITON;FI
4014;KIISSELI, RUSINAKEITTO;FI
4015;HEDELMÄSALAATTI, APPELSIINI, BANAANI, OMENA, VIINIRYPÄLE;FI
4016;HEDELMÄSALAATTI, APPELSIINI, BANAANI, OMENA, PERSIKKA;FI
4017;HEDELMÄSALAATTI, SOKERITON, APPELSIINI, BANAANI, OMENA, VIINIRYPÄLE;FI
4018;HEDELMÄHYYTELÖ, HYYTELÖSOKERI;FI
4019;BANAANI, FRITEERATTU, UPPOPAISTETTU;FI
4400;KIISSELI, PUOLUKKAKEITTO;FI
4401;PUOLUKKASURVOS, SOKEROITU;FI
4402;KIISSELI, KARPALOKEITTO;FI
4403;MUSTIKKASURVOS, TUORE, SOKEROITU;FI
4404;KIISSELI, MUSTIKKAKEITTO;FI
4405;KIISSELI, MUSTAHERUKKAKEITTO;FI
4406;KIISSELI, PUNAHERUKKAKEITTO;FI
4407;MANSIKKASURVOS TUORE, SOKEROITU;FI
4408;VADELMASURVOS, TUORE, SOKEROITU;FI
4409;MEHUHYYTELÖ;FI
4410;KIISSELI, MARJAKEITTO, KOTITEKOINEN;FI
4411;KIISSELI, MARJAKEITTO, SOKERITON;FI
4412;MARJAVAAHTO, MARJAT, KERMA, MUNA;FI
4413;SORBETTI, MARJASORBETTI, MARJAT, VALKUAINEN, SOKERI;FI
4415;MARJATALKKUNA;FI
4416;KIISSELI, MARJAKEITTO, FRUKTOOSILLA MAKEUTETTU;FI
4419;SORBETTI, VADELMASORBETTI, KOTITEKOINEN;FI
4420;MARJAHYYTELÖ, MARJAT, HYYTELÖSOKERI;FI
4421;PUOLUKKASURVOS, SOKERITON;FI
5000;SALAATINKASTIKE, RANSKALAINEN, RAVINTOLAKASTIKE, ÖLJY, KELTUAINEN, SOKERI, SUOLA;FI
5001;MAJONEESI, KOTITEKOINEN;FI
5002;TILLIKASTIKE, VALKOVIINIÄ;FI
5003;SALAATINKASTIKE, RANSKALAINEN, KOTITEKOINEN, ÖLJY, MEHU, SOKERI JA SUOLA;FI
5004;SALAATINKASTIKE, SINAPPINEN, ÖLJY, MEHU, ETIKKA;FI
5005;SALAATINKASTIKE, RANSKALAINEN, ÖLJY JA ETIKKA;FI
5006;KYLMÄ KASTIKE, TARTARKASTIKE, MAJONEESIPOHJAINEN;FI
5007;VOILEIPÄPIKKELSSI;FI
5008;MAUSTEKASTIKE, GRILLAUSKASTIKE;FI
5009;BEARNAISEKASTIKE;FI
5010;MAUSTEKASTIKE, ETIKKAINEN, SÄILÖNTÄLIEMI;FI
5900;RUOANVALMISTUSRASVA, KESKIARVO;FI
5901;PULLA- JA PIIRAKKARASVA, VOITA 50%, MARGARIINIA 50%;FI
5904;VOITAIKINARASVA;FI
5905;PIKKULEIPÄRASVA, 75% VOITA, 25% LEIPOMOTEOLLISUUSMARGARIINIA;FI
5906;LEIPÄRASVA, LEIVONTAAN;FI
5907;TEOLLISUUSUPPOPAISTORASVA;FI
5917;YRTTILEVITE, TUOREJUUSTO, MARGARIINI, VALKOSIPULI;FI
6000;KIISSELI, MAITOKIISSELI, KEVYTMAITO, KANANMUNA;FI
6001;KIISSELI, MAITOKIISSELI, KEVYTMAITO, SOKERITON;FI
6002;KIISSELI, SUKLAAKIISSELI, KEVYTMAITO;FI
6003;KIISSELI, SUKLAAKIISSELI, SOKERITON;FI
6004;KIISSELI, MAISSIKIISSELI;FI
6006;KERMAVAAHTO, SOKEROITU, KOTITEKOINEN;FI
6007;KAAKAOJUOMA, SOKEROITU, KEVYTMAITO;FI
6008;KAAKAOJUOMA, SOKERITON, KEVYTMAITO;FI
6009;MARJAMAITO;FI
6010;PIRTELÖ, MARJAPIRTELÖ, KEVYTMAITO, KERMAJÄÄTELÖ;FI
6011;PIRTELÖ, BANAANIPIRTELÖ, KEVYTMAITO, KERMAJÄÄTELÖ;FI
6012;PIRTELÖ, MOKKA-/SUKLAAPIRTELÖ;FI
6015;RAHKA, MARJARAHKA, KUOHUKERMAA, KOTITEKOINEN;FI
